FID,pk,efetivacao,tipo,nivel,upperlimit,uom_ulimit,lowerlimit,uom_llimit,rumo_verda,rumo_mag,c_rumo_ver,c_rumo_mag,aerovia,geom,emenda,emenda_futura
airway.3392,6586,2018-02-01,RNAV,UPPER,999,FL,245,FL,77,98,257,278,UZ42,"MULTILINESTRING ((-45.846308333 -23.290147222, -45.720094111 -23.262636139))",2018-09-13,2018-10-11
airway.3393,6123,2018-02-01,RNAV,UPPER,999,FL,245,FL,75,98,255,278,UZ42,"MULTILINESTRING ((-43.647706637 -22.792439893, -43.49248884541541 -22.755063334658598, -43.33735565805928 -22.7175358384103, -43.182307213 -22.679857761))",2018-09-13,2018-10-11
airway.3394,5463,2018-02-01,RNAV,UPPER,999,FL,245,FL,28,51,208,231,UZ42,"MULTILINESTRING ((-37.249327778 -12.218225, -37.17114199161568 -12.07361630553225, -37.0930400456011 -11.928984171043789, -37.01502083030813 -11.784328906398809, -36.93708323987444 -11.63965082040516, -36.85922617216999 -11.494950220829999, -36.78144852874388 -11.35022741441535, -36.70374921477138 -11.20548270689353, -36.626127139 -11.060716403))",2018-09-13,2018-10-11
airway.3395,6021,2018-02-01,RNAV,UPPER,999,FL,245,FL,76,98,256,278,UZ42,"MULTILINESTRING ((-44.936833333 -23.089333333, -44.80664547977908 -23.06013280693049, -44.676513889 -23.030825))",2018-09-13,2018-10-11
airway.3396,6616,2018-02-01,RNAV,UPPER,999,FL,245,FL,120,141,300,321,UZ42,"MULTILINESTRING ((-46.651263889 -23.264930556, -46.620416667 -23.281386111))",2018-09-13,2018-10-11
airway.3397,6606,2018-02-01,RNAV,UPPER,999,FL,245,FL,77,98,257,278,UZ42,"MULTILINESTRING ((-46.385463889 -23.4064275, -46.205641050144855 -23.36787396751693, -46.02592243115875 -23.32911370813294, -45.846308333 -23.290147222))",2018-09-13,2018-10-11
airway.3398,6587,2018-02-01,RNAV,UPPER,999,FL,245,FL,120,141,300,321,UZ42,"MULTILINESTRING ((-46.513502778 -23.338358333000002, -46.385463889 -23.4064275))",2018-09-13,2018-10-11
airway.3399,6607,2018-02-01,RNAV,UPPER,999,FL,245,FL,77,98,256,278,UZ42,"MULTILINESTRING ((-45.720094111 -23.262636139, -45.55946852656011 -23.227456193105418, -45.398927290695035 -23.19211204863792, -45.23847060676441 -23.156604068585008, -45.078098675 -23.120932617))",2018-09-13,2018-10-11
airway.3400,5464,2018-02-01,RNAV,UPPER,999,FL,245,FL,28,51,208,231,UZ42,"MULTILINESTRING ((-36.626127139 -11.060716403, -36.55413728362963 -10.92627970893613, -36.48221219883215 -10.791824907237789, -36.410351019270976 -10.657352239519879, -36.338552882116275 -10.522861946701779, -36.266816927 -10.388354269))",2018-09-13,2018-10-11
airway.3401,5466,2018-02-01,RNAV,UPPER,999,FL,245,FL,27,50,207,229,UZ42,"MULTILINESTRING ((-35.78687222 -9.509894444, -35.715217941522155 -9.36961289809805, -35.6436211613805 -9.229315766784179, -35.57208096427253 -9.08900329764006, -35.50059643731621 -8.94867573761124, -35.42916667 -8.808333333))",2018-09-13,2018-10-11
airway.3402,5465,2018-02-01,RNAV,UPPER,999,FL,245,FL,28,51,208,231,UZ42,"MULTILINESTRING ((-36.266816927 -10.388354269, -36.186646153230306 -10.24199585428465, -36.106548876769075 -10.09561638717731, -36.026523968945256 -9.94921619084727, -35.946570304404275 -9.80279558751144, -35.866686761054396 -9.65635489845039, -35.78687222 -9.509894444))",2018-09-13,2018-10-11
airway.3403,6890,2018-06-21,RNAV,,999,FL,245,FL,120,141,300,321,UZ42,"MULTILINESTRING ((-46.620416667 -23.281386111, -46.513502778 -23.338358333000002))",2018-09-13,2018-10-11
airway.3404,5391,2017-10-12,RNAV,UPPER,999,FL,245,FL,118,132,297,313,UZ42,"MULTILINESTRING ((-57.664500000000004 -19.016166667, -57.508593215204655 -19.09369975234295, -57.352541300250266 -19.17110013610581, -57.196343734460896 -19.24836711882461, -57.04 -19.3255))",2018-09-13,2018-10-11
airway.3405,6865,2018-02-01,RNAV,UPPER,999,FL,245,FL,120,141,300,321,UZ42,"MULTILINESTRING ((-46.989777778000004 -23.083647222, -46.920666667 -23.120755556))",2018-09-13,2018-10-11
airway.3406,5403,2017-10-12,RNAV,UPPER,999,FL,245,FL,109,129,289,309,UZ42,"MULTILINESTRING ((-50.791325 -21.865405556, -50.61312612475861 -21.92416343879204, -50.43478117309316 -21.982727661047917, -50.25629007792413 -22.041097497170608, -50.077652778 -22.099272222))",2018-09-13,2018-10-11
airway.3407,5405,2017-10-12,RNAV,UPPER,999,FL,245,FL,109,129,289,309,UZ42,"MULTILINESTRING ((-49.659897222 -22.234366667, -49.56735306966379 -22.264405590821198, -49.474769444 -22.294391667))",2018-09-13,2018-10-11
airway.3408,5404,2017-10-12,RNAV,UPPER,999,FL,245,FL,109,129,289,309,UZ42,"MULTILINESTRING ((-50.077652778 -22.099272222, -49.93848958952669 -22.14442283568321, -49.79923774471511 -22.189454431172457, -49.659897222 -22.234366667))",2018-09-13,2018-10-11
airway.3409,5406,2017-10-12,RNAV,UPPER,999,FL,245,FL,109,129,289,309,UZ42,"MULTILINESTRING ((-49.474769444 -22.294391667, -49.318104202080626 -22.34419817653195, -49.161327778 -22.393852778))",2018-09-13,2018-10-11
airway.3410,5408,2017-10-12,RNAV,UPPER,999,FL,245,FL,109,129,288,309,UZ42,"MULTILINESTRING ((-48.459561111 -22.609711111, -48.293325734574296 -22.66149050943627, -48.126965787544314 -22.71309698107812, -47.96048127886509 -22.76452996205435, -47.793872222000005 -22.815788889))",2018-09-13,2018-10-11
airway.3411,5407,2017-10-12,RNAV,UPPER,999,FL,245,FL,108,129,288,309,UZ42,"MULTILINESTRING ((-49.161327778 -22.393852778, -48.98609029960874 -22.448104134340728, -48.81071668725555 -22.50216474440646, -48.6352069521586 -22.55603395435838, -48.459561111 -22.609711111))",2018-09-13,2018-10-11
airway.3412,5441,2018-02-01,RNAV,UPPER,999,FL,245,FL,28,50,208,230,UZ42,"MULTILINESTRING ((-43.182307213 -22.679857761, -43.11064119708681 -22.553000346965447, -43.03910612 -22.426109057))",2018-09-13,2018-10-11
airway.3413,4819,2018-02-01,RNAV,UPPER,999,FL,245,FL,120,141,300,321,UZ42,"MULTILINESTRING ((-47.12904556 -23.00871583, -46.989777778000004 -23.083647222))",2018-09-13,2018-10-11
airway.3414,5451,2018-02-01,RNAV,UPPER,999,FL,245,FL,28,51,208,231,UZ42,"MULTILINESTRING ((-42.767333417 -21.951035655000002, -42.67679605153429 -21.79196216003441, -42.586458333 -21.632836111))",2018-09-13,2018-10-11
airway.3415,5449,2018-02-01,RNAV,UPPER,999,FL,245,FL,28,51,208,231,UZ42,"MULTILINESTRING ((-43.03910612 -22.426109057, -42.987216142875106 -22.3356847674338, -42.935393036 -22.245242876))",2018-09-13,2018-10-11
airway.3416,5450,2018-02-01,RNAV,UPPER,999,FL,245,FL,28,51,208,231,UZ42,"MULTILINESTRING ((-42.935393036 -22.245242876, -42.851276134673896 -22.098162190770548, -42.767333417 -21.951035655000002))",2018-09-13,2018-10-11
airway.3417,5455,2018-02-01,RNAV,UPPER,999,FL,245,FL,29,53,209,233,UZ42,"MULTILINESTRING ((-41.527880556 -19.815038889, -41.47968962957475 -19.73337835214477, -41.431547665000004 -19.651704126000002))",2018-09-13,2018-10-11
airway.3418,5453,2018-02-01,RNAV,UPPER,999,FL,245,FL,29,53,209,233,UZ42,"MULTILINESTRING ((-42.007669444 -20.622713889, -41.930634846968125 -20.49368999708909, -41.85372907266833 -20.36463007917017, -41.77695105802222 -20.23553443404206, -41.700299745 -20.106403359))",2018-09-13,2018-10-11
airway.3419,5452,2018-02-01,RNAV,UPPER,999,FL,245,FL,28,51,208,231,UZ42,"MULTILINESTRING ((-42.586458333 -21.632836111, -42.503290507359395 -21.48866234833625, -42.4202863659083 -21.34444479183754, -42.33744442962437 -21.20018383771302, -42.25476322777348 -21.05587987986669, -42.172241297824215 -20.91153330992405, -42.08987718536299 -20.76714451725844, -42.007669444 -20.622713889))",2018-09-13,2018-10-11
airway.3420,5454,2018-02-01,RNAV,UPPER,999,FL,245,FL,29,53,209,233,UZ42,"MULTILINESTRING ((-41.700299745 -20.106403359, -41.614011009519395 -19.96074325297215, -41.527880556 -19.815038889))",2018-09-13,2018-10-11
airway.3421,6613,2017-10-12,RNAV,UPPER,999,FL,245,FL,108,129,288,309,UZ42,"MULTILINESTRING ((-47.571230556 -22.880563889, -47.483441667 -22.906280556000002))",2018-09-13,2018-10-11
airway.3422,6612,2017-10-12,RNAV,UPPER,999,FL,245,FL,107,128,287,308,UZ42,"MULTILINESTRING ((-47.793872222000005 -22.815788889, -47.68257775214824 -22.84821537271289, -47.571230556 -22.880563889))",2018-09-13,2018-10-11
airway.3423,6614,2017-10-12,RNAV,UPPER,999,FL,245,FL,107,128,287,308,UZ42,"MULTILINESTRING ((-47.483441667 -22.906280556000002, -47.306310330776554 -22.95759733252622, -47.12904556 -23.00871583))",2018-09-13,2018-10-11
airway.3424,4844,2018-02-01,RNAV,UPPER,999,FL,245,FL,76,98,255,278,UZ42,"MULTILINESTRING ((-43.977011111 -22.871172222000002, -43.81789323674641 -22.8332266397107, -43.65886375674217 -22.79512202081714, -43.499922825628346 -22.75685874651947, -43.34107059492714 -22.718437198919588, -43.182307213 -22.679857761))",2018-09-13,2018-10-11
airway.3425,4843,2018-02-01,RNAV,UPPER,999,FL,245,FL,76,98,256,278,UZ42,"MULTILINESTRING ((-44.676513889 -23.030825, -44.5014844290936 -22.99120147846118, -44.32655732112703 -22.95138451914836, -44.151732803712825 -22.91137460540578, -43.977011111 -22.871172222000002))",2018-09-13,2018-10-11
airway.3426,5396,2018-02-01,RNAV,UPPER,999,FL,245,FL,117,133,297,314,UZ42,"MULTILINESTRING ((-54.68878425 -20.48351375, -54.530372458973105 -20.55878386824464, -54.371805556 -20.633908333))",2018-09-13,2018-10-11
airway.3427,4899,2018-02-01,RNAV,UPPER,999,FL,245,FL,76,98,256,278,UZ42,"MULTILINESTRING ((-45.078098675 -23.120932617, -44.936833333 -23.089333333))",2018-09-13,2018-10-11
airway.3428,5394,2017-10-12,RNAV,UPPER,999,FL,245,FL,117,134,297,314,UZ42,"MULTILINESTRING ((-55.61983333 -20.0165, -55.46199250053824 -20.09223761675925, -55.304 -20.16783333))",2018-09-13,2018-10-11
airway.3429,5392,2017-10-12,RNAV,UPPER,999,FL,245,FL,117,133,297,313,UZ42,"MULTILINESTRING ((-57.04 -19.3255, -56.98583333 -19.35216667))",2018-09-13,2018-10-11
airway.3430,5393,2017-10-12,RNAV,UPPER,999,FL,245,FL,117,133,297,314,UZ42,"MULTILINESTRING ((-56.98583333 -19.35216667, -56.8346097659881 -19.42649407470952, -56.68324870836144 -19.50069481520043, -56.53174969902513 -19.5747682570548, -56.38011228244684 -19.6487137649823, -56.228336005681676 -19.722530702824898, -56.07642041840039 -19.796218433560067, -55.924365072917766 -19.86977631930418, -55.77216952422132 -19.94320372131593, -55.61983333 -20.0165))",2018-09-13,2018-10-11
airway.3431,5395,2017-10-12,RNAV,UPPER,999,FL,245,FL,119,136,298,315,UZ42,"MULTILINESTRING ((-55.304 -20.16783333, -55.15042982600246 -20.24695707030958, -54.99670417691648 -20.32594552520942, -54.842822501168605 -20.40479798780675, -54.68878425 -20.48351375))",2018-09-13,2018-10-11
airway.3432,6572,2018-02-01,RNAV,UPPER,999,FL,245,FL,120,141,300,321,UZ42,"MULTILINESTRING ((-46.920666667 -23.120755556, -46.783733333 -23.194133333))",2018-09-13,2018-10-11
airway.3433,5401,2017-10-12,RNAV,UPPER,999,FL,245,FL,110,129,290,309,UZ42,"MULTILINESTRING ((-51.187822222 -21.733802778, -51.045113889 -21.781302778))",2018-09-13,2018-10-11
airway.3434,5397,2017-10-12,RNAV,UPPER,999,FL,245,FL,111,128,291,309,UZ42,"MULTILINESTRING ((-54.371805556 -20.633908333, -54.200660094263135 -20.69496722859915, -54.029377778000004 -20.755855556))",2018-09-13,2018-10-11
airway.3435,5399,2017-10-12,RNAV,UPPER,999,FL,245,FL,110,129,290,309,UZ42,"MULTILINESTRING ((-53.088408333000004 -21.086433333, -52.90978983471827 -21.148435131788418, -52.731022829218034 -21.210247854286, -52.55210717187456 -21.27187074167992, -52.373042723726584 -21.33330303539092, -52.193829351510566 -21.394543977091168, -52.01446692769474 -21.45559280872227, -51.83495533051322 -21.51644877251347, -51.655294444 -21.577111111))",2018-09-13,2018-10-11
airway.3436,5398,2017-10-12,RNAV,UPPER,999,FL,245,FL,111,129,290,309,UZ42,"MULTILINESTRING ((-54.029377778000004 -20.755855556, -53.87283592452849 -20.811311933782108, -53.71617967191203 -20.866624969878558, -53.559408900830356 -20.92179414600383, -53.40252349524983 -20.97681894395567, -53.24552334244161 -21.031698845624028, -53.088408333000004 -21.086433333))",2018-09-13,2018-10-11
airway.3437,5400,2017-10-12,RNAV,UPPER,999,FL,245,FL,110,129,290,309,UZ42,"MULTILINESTRING ((-51.655294444 -21.577111111, -51.49958250708892 -21.62948810946923, -51.34375845464689 -21.681718828919, -51.187822222 -21.733802778))",2018-09-13,2018-10-11
airway.3438,6615,2018-02-01,RNAV,UPPER,999,FL,245,FL,120,141,300,321,UZ42,"MULTILINESTRING ((-46.783733333 -23.194133333, -46.651263889 -23.264930556))",2018-09-13,2018-10-11
airway.3439,5402,2017-10-12,RNAV,UPPER,999,FL,245,FL,110,129,289,309,UZ42,"MULTILINESTRING ((-51.045113889 -21.781302778, -50.918256523503935 -21.823403049301668, -50.791325 -21.865405556))",2018-09-13,2018-10-11
airway.3440,4964,2017-10-12,RNAV,UPPER,999,FL,245,FL,351,12,171,192,UZ38,"MULTILINESTRING ((-46.828813889 -19.241625, -46.85581527678202 -19.08525657842818, -46.88276602309624 -18.9288815583254, -46.909666667 -18.7725))",2018-09-13,2018-10-11
airway.3441,4968,2017-10-12,RNAV,UPPER,999,FL,245,FL,350,11,170,191,UZ38,"MULTILINESTRING ((-46.337663889 -22.128358333, -46.355905556 -22.03485))",2018-09-13,2018-10-11
airway.3442,4965,2017-10-12,RNAV,UPPER,999,FL,245,FL,353,14,173,194,UZ38,"MULTILINESTRING ((-46.909666667 -18.7725, -46.93286834521935 -18.59947901048659, -46.95602319661665 -18.426451995117148, -46.979131780577355 -18.25341901308778, -47.002194652622755 -18.08038012347974, -47.02521236446687 -17.90733538526197, -47.04818546407269 -17.73428485729357, -47.07111449570777 -17.56122859832619, -47.094 -17.388166667))",2018-09-13,2018-10-11
airway.3443,4970,2017-10-12,RNAV,UPPER,999,FL,245,FL,351,12,171,192,UZ38,"MULTILINESTRING ((-46.63194444 -20.36944444, -46.66024006283867 -20.20834953539607, -46.688477520704026 -20.047247132063518, -46.71665743363497 -19.886137297822287, -46.74478041741359 -19.72502010025674, -46.772847083622295 -19.56389560671957, -46.80085803970024 -19.402763884335528, -46.828813889 -19.241625))",2018-09-13,2018-10-11
airway.3444,5809,2017-10-12,RNAV,UPPER,999,FL,245,FL,353,14,173,194,UZ38,"MULTILINESTRING ((-47.216333333 -16.585833333, -47.22959006003898 -16.48691755290459, -47.24283333 -16.388))",2018-09-13,2018-10-11
airway.3445,5808,2017-10-12,RNAV,UPPER,999,FL,245,FL,351,13,171,193,UZ38,"MULTILINESTRING ((-47.148 -17.020166667, -47.16541787553151 -16.909647712529328, -47.18281546 -16.799126085))",2018-09-13,2018-10-11
airway.3446,5818,2017-10-12,RNAV,UPPER,999,FL,245,FL,352,14,172,194,UZ38,"MULTILINESTRING ((-47.458312725 -14.753814649, -47.48280164273289 -14.576835349878529, -47.50725149593319 -14.39985081389025, -47.53166284 -14.222861107))",2018-09-13,2018-10-11
airway.3447,5817,2017-10-12,RNAV,UPPER,999,FL,245,FL,351,13,171,193,UZ38,"MULTILINESTRING ((-47.18281546 -16.799126085, -47.19958369318674 -16.69248093622979, -47.216333333 -16.585833333))",2018-09-13,2018-10-11
airway.3448,5820,2017-10-12,RNAV,UPPER,999,FL,245,FL,353,14,173,194,UZ38,"MULTILINESTRING ((-48.121101739000004 -8.759477825, -48.13948223519917 -8.60617939030934, -48.157847948796885 -8.45287885919146, -48.17619915845686 -8.299576269232569, -48.194536142000004 -8.146271658))",2018-09-13,2018-10-11
airway.3449,5912,2017-10-12,RNAV,UPPER,999,FL,245,FL,354,15,174,195,UZ38,"MULTILINESTRING ((-47.53166284 -14.222861107, -47.55172301245702 -14.049685947372339, -47.57175305242918 -13.876506649152319, -47.59175339033409 -13.703323264063949, -47.611724454259026 -13.530135843796439, -47.63166667 -13.35694444))",2018-09-13,2018-10-11
airway.3450,4944,2017-10-12,RNAV,UPPER,999,FL,245,FL,351,12,171,193,UZ38,"MULTILINESTRING ((-46.230438889 -22.754308333, -46.259729953427325 -22.58362738626542, -46.288948935 -22.412937488))",2018-09-13,2018-10-11
airway.3451,4945,2017-10-12,RNAV,UPPER,999,FL,245,FL,351,13,171,193,UZ38,"MULTILINESTRING ((-46.288948935 -22.412937488, -46.3133310424153 -22.270650982392688, -46.337663889 -22.128358333))",2018-09-13,2018-10-11
airway.3452,4961,2017-10-12,RNAV,UPPER,999,FL,245,FL,351,13,171,193,UZ38,"MULTILINESTRING ((-46.499500000000005 -21.157666667, -46.5205355311577 -21.030615595707157, -46.54153543298039 -20.9035600298024, -46.5625 -20.776500000000002))",2018-09-13,2018-10-11
airway.3453,4960,2017-10-12,RNAV,UPPER,999,FL,245,FL,351,13,171,193,UZ38,"MULTILINESTRING ((-46.355905556 -22.03485, -46.384763665406126 -21.859430714051918, -46.4135513776923 -21.684002657697988, -46.442269482821025 -21.508565911170898, -46.470918764445216 -21.33312055439727, -46.499500000000005 -21.157666667))",2018-09-13,2018-10-11
airway.3454,4969,2017-10-12,RNAV,UPPER,999,FL,245,FL,350,12,170,192,UZ38,"MULTILINESTRING ((-46.602791667 -20.530105556, -46.63194444 -20.36944444))",2018-09-13,2018-10-11
airway.3455,4962,2017-10-12,RNAV,UPPER,999,FL,245,FL,351,13,171,193,UZ38,"MULTILINESTRING ((-46.5625 -20.776500000000002, -46.582662065730275 -20.65330483247763, -46.602791667 -20.530105556))",2018-09-13,2018-10-11
airway.3456,5819,2017-10-12,RNAV,UPPER,999,FL,245,FL,353,14,173,194,UZ38,"MULTILINESTRING ((-48.005125 -9.723763889, -48.02449882393892 -9.5630558068007, -48.0438544652086 -9.40234516200109, -48.06319225143488 -9.241631998026369, -48.08251250909377 -9.08091635828179, -48.10181556353394 -8.92019828615319, -48.121101739000004 -8.759477825))",2018-09-13,2018-10-11
airway.3457,5812,2017-10-12,RNAV,UPPER,999,FL,245,FL,352,14,172,194,UZ38,"MULTILINESTRING ((-47.346638889 -15.557144444, -47.36904151559886 -15.396487524870569, -47.39140978639731 -15.235826036098219, -47.41374412865548 -15.07516002742914, -47.43604496730827 -14.914489548533059, -47.458312725 -14.753814649))",2018-09-13,2018-10-11
airway.3458,5807,2017-10-12,RNAV,UPPER,999,FL,245,FL,352,14,172,194,UZ38,"MULTILINESTRING ((-47.094 -17.388166667, -47.112023753784214 -17.26550310290529, -47.13002368359346 -17.14283642839535, -47.148 -17.020166667))",2018-09-13,2018-10-11
airway.3459,5816,2017-10-12,RNAV,UPPER,999,FL,245,FL,353,15,173,194,UZ38,"MULTILINESTRING ((-47.7795 -11.583166667, -47.802188818328936 -11.3972440152334, -47.82484816320671 -11.211317266256739, -47.84747856498405 -11.02538648776932, -47.87008055147465 -10.8394517474222, -47.892654648005944 -10.65351311281958, -47.91520137746945 -10.46757065152022, -47.93772126037058 -10.28162443103875, -47.96021481487816 -10.095674518847, -47.98268255687336 -9.90972098237533, -48.005125 -9.723763889))",2018-09-13,2018-10-11
airway.3460,5811,2017-10-12,RNAV,UPPER,999,FL,245,FL,353,15,173,195,UZ38,"MULTILINESTRING ((-47.294666667 -15.984666667, -47.31201497264938 -15.842162505792029, -47.32933895883734 -15.69965508811319, -47.346638889 -15.557144444))",2018-09-13,2018-10-11
airway.3461,5810,2017-10-12,RNAV,UPPER,999,FL,245,FL,353,15,173,195,UZ38,"MULTILINESTRING ((-47.24283333 -16.388, -47.260134539391736 -16.25355866063095, -47.27741223960961 -16.11911420740606, -47.294666667 -15.984666667))",2018-09-13,2018-10-11
airway.3462,5814,2017-10-12,RNAV,UPPER,999,FL,245,FL,355,17,175,197,UZ38,"MULTILINESTRING ((-47.63166667 -13.35694444, -47.64654246415391 -13.179581033541409, -47.66139684355045 -13.00221431668852, -47.67623013657923 -12.82484433322215, -47.69104266990727 -12.64747112694999, -47.70583476850913 -12.470094741706639, -47.72060675569677 -12.29271522135354, -47.73535895314906 -12.115332609778989, -47.750091680941075 -11.93794695089807, -47.76480525757304 -11.76055828865256, -47.7795 -11.583166667))",2018-09-13,2018-10-11
airway.3463,5821,2017-10-12,RNAV,UPPER,999,FL,245,FL,353,14,173,194,UZ38,"MULTILINESTRING ((-48.194536142000004 -8.146271658, -48.21643111815842 -7.96305618463665, -48.23830664382625 -7.77983794225585, -48.260163188651624 -7.59661699491193, -48.28200122071384 -7.41339340663399, -48.303821206563896 -7.230167241426759, -48.32562361126489 -7.046938563271469, -48.34740889843201 -6.86370743612659, -48.36917753027237 -6.68047392392873, -48.39092996762459 -6.49723809059332, -48.41266667 -6.314))",2018-09-13,2018-10-11
airway.3464,5917,2017-10-12,RNAV,UPPER,999,FL,245,FL,24,45,204,226,UZ38,"MULTILINESTRING ((-46.654635 -23.627463889, -46.58399197710706 -23.482928422501978, -46.513502778 -23.338358333000002))",2018-09-13,2018-10-11
